,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
8539,0,0.0,42,0,0.0,3794.0,4,0,0,0,0.0
8540,0,0.200259445,39,0,702.0,,6,0,1,0,0.0
8541,0,0.671205323,39,0,908.0,,7,0,0,0,0.0
8542,0,0.02307339,61,0,2201.0,,14,0,2,0,0.0
8543,0,0.061335912,81,0,0.018379202,10500.0,11,0,0,0,0.0
8544,0,0.019419516,77,1,0.068149357,4900.0,13,0,0,0,0.0
8545,0,0.623688974,38,0,0.168375718,4875.0,9,0,0,0,3.0
8546,0,0.427150133,68,0,1414.0,,13,0,0,0,0.0
8547,0,0.042582675,45,0,1.741419527,3000.0,5,0,3,0,0.0
8548,0,0.000999958,35,0,0.139896373,3666.0,8,0,0,0,0.0
8549,0,0.04947108,38,0,598.0,,8,0,0,0,3.0
8550,0,0.0,58,0,0.023976024,1000.0,3,0,0,0,3.0
8551,0,0.892903395,70,0,13119.0,,14,0,4,0,0.0
8552,0,0.9999999,45,0,0.166333467,2500.0,2,0,0,0,1.0
8553,0,0.218356179,53,0,0.180142006,8731.0,9,0,0,0,3.0
8554,0,0.299323356,43,0,2821.0,,6,0,1,0,0.0
8555,0,0.676264747,26,0,0.066915489,3750.0,4,0,0,0,0.0
8556,0,0.158393802,57,1,0.459152369,8800.0,23,0,3,0,1.0
8557,0,0.023618558,52,0,1535.0,,7,0,1,0,0.0
8558,0,0.390592317,32,0,0.233529727,5600.0,11,0,0,1,4.0
8559,0,0.9999999,34,1,0.41290254,9408.0,8,0,3,0,1.0
8560,0,0.0,52,0,0.35782649,3238.0,9,0,1,0,3.0
8561,1,0.004196927,59,2,0.63249077,3520.0,9,1,1,2,0.0
8562,0,0.51006999,68,0,0.129832045,3750.0,4,0,0,0,0.0
8563,0,0.057786316,39,0,0.581385643,4791.0,7,0,2,0,0.0
8564,0,0.008280491,39,0,0.43772242,5900.0,14,0,2,0,0.0
8565,0,0.103559664,49,0,3111.0,,18,0,2,0,2.0
8566,0,0.083000623,45,0,0.625837054,3583.0,11,0,2,0,2.0
8567,0,0.013878262,69,0,0.002661505,8265.0,11,0,0,0,0.0
8568,0,0.9999999,35,1,0.0,4650.0,0,0,0,0,0.0
8569,0,0.980769847,48,1,0.531312592,7488.0,5,0,2,0,3.0
8570,0,0.9999999,45,0,0.034245719,8000.0,2,0,0,0,1.0
8571,0,0.182701583,52,0,0.29073212,4725.0,11,0,1,0,0.0
8572,0,0.001161686,50,0,0.109041154,9500.0,8,0,1,0,2.0
8573,0,0.420335508,57,0,0.446488562,6250.0,10,0,3,0,0.0
8574,0,0.9999999,26,0,175.0,,3,0,0,0,0.0
8575,1,0.035860591,62,0,2.291487532,1162.0,8,0,3,0,0.0
8576,0,0.077910174,82,0,162.0,,2,0,0,0,0.0
8577,0,0.606769449,42,1,0.532827546,6853.0,16,0,2,0,1.0
8578,0,0.504351136,63,0,0.427623786,4220.0,8,0,1,0,0.0
8579,0,0.978183801,36,0,0.382242029,5833.0,7,0,1,0,0.0
8580,1,0.0,27,1,0.113863864,3995.0,3,0,0,0,2.0
8581,0,0.894087953,27,0,0.272839126,3250.0,7,0,0,0,1.0
8582,0,0.223339279,40,0,0.520571473,12808.0,13,0,5,0,0.0
8583,0,0.305162581,49,0,0.185703574,4000.0,3,0,1,0,0.0
8584,0,0.029838395,73,0,0.024378352,2050.0,13,0,0,0,0.0
8585,0,0.9999999,47,0,5676.0,,6,0,2,0,0.0
8586,0,0.354396964,50,2,0.364196685,7300.0,13,1,2,0,2.0
8587,1,0.9999999,36,0,0.012699788,60000.0,2,2,0,0,0.0
8588,0,0.430133232,61,0,3019.0,,9,0,3,0,0.0
8589,0,0.637323312,52,0,0.349650917,12317.0,14,0,2,0,1.0
8590,0,1.915947297,41,1,782.0,,5,1,0,0,2.0
8591,0,0.9999999,24,0,1.0,,0,0,0,0,
8592,0,0.0,39,0,0.304385088,7000.0,3,0,1,0,2.0
8593,0,0.680340478,32,0,0.144463884,4000.0,6,0,0,0,0.0
8594,0,0.018594412,86,0,0.000383327,60000.0,3,0,0,0,0.0
8595,0,0.069674426,68,0,28.0,,7,0,0,0,0.0
8596,0,0.9999999,31,0,0.047961631,3335.0,2,0,0,1,4.0
8597,0,0.866491835,60,0,0.597638862,5166.0,10,0,0,0,0.0
8598,0,0.123187681,67,0,36.0,,1,0,0,0,
8599,0,0.048061324,33,4,0.112749616,3254.0,15,0,0,1,1.0
8600,0,0.190095435,38,2,0.034341954,9550.0,10,0,0,0,0.0
8601,0,0.575812943,73,0,0.505206164,2400.0,16,0,1,0,0.0
8602,0,0.197086902,56,6,0.223226117,8300.0,15,0,1,0,2.0
8603,0,0.147255452,67,0,0.330697715,23017.0,23,0,4,0,0.0
8604,0,0.088911089,35,0,0.000526177,3800.0,3,0,0,0,0.0
8605,0,0.000286525,51,0,0.0,9100.0,4,0,0,0,0.0
8606,1,0.956043956,41,0,0.098730447,8821.0,7,0,0,2,3.0
8607,0,0.033623665,56,0,0.247998528,10866.0,9,0,1,0,1.0
8608,0,0.294354259,39,0,0.249680248,10945.0,12,0,1,0,2.0
8609,0,0.711642945,46,0,0.461255792,6258.0,6,0,1,0,2.0
8610,0,0.097011326,60,0,0.678053658,6000.0,9,0,3,0,0.0
8611,0,0.0,74,0,0.152738904,2500.0,4,0,0,0,0.0
8612,0,0.106855931,52,0,0.433239724,3916.0,6,0,1,0,0.0
8613,0,0.003352843,54,0,3143.0,,4,0,2,0,0.0
8614,0,0.071401102,58,0,0.509324009,857.0,6,0,0,0,0.0
8615,0,0.318600562,47,0,0.244371445,12480.0,6,0,1,0,1.0
8616,0,0.941072508,40,0,0.178184282,8855.0,9,0,1,0,0.0
8617,0,0.606590818,57,0,2590.0,,11,0,2,0,0.0
8618,0,0.548055726,35,0,0.472631842,4000.0,5,0,2,0,1.0
8619,0,0.071081885,53,0,0.304169583,10000.0,15,0,2,0,2.0
8620,0,0.155086209,42,0,0.290689282,5541.0,5,0,1,0,0.0
8621,0,0.019950125,54,1,3622.0,,7,0,1,0,0.0
8622,0,0.047933689,57,1,0.067711867,28000.0,9,0,1,0,0.0
8623,0,0.279422869,56,0,0.253650816,13900.0,5,0,1,0,0.0
8624,0,0.00659978,82,0,0.333333333,4775.0,6,0,2,0,0.0
8625,0,0.222432087,76,0,126.0,,8,0,0,0,0.0
8626,0,0.0,80,0,0.000981932,5091.0,3,0,0,0,0.0
8627,0,0.076588548,70,7,0.279845434,4916.0,13,0,2,0,1.0
8628,0,0.005812798,85,0,0.001953398,7166.0,21,0,0,0,0.0
8629,0,0.048317228,39,0,0.62112587,3161.0,3,0,2,0,0.0
8630,0,0.489489285,41,0,0.188500919,7617.0,10,0,0,0,1.0
8631,1,0.876364287,49,0,0.429594272,7122.0,7,0,0,0,0.0
8632,0,0.064461984,56,0,0.258061325,10109.0,6,0,2,0,0.0
8633,1,0.010942277,60,0,0.582382874,5698.0,17,0,2,0,0.0
8634,0,0.275008823,40,0,0.20396862,6500.0,5,0,0,0,2.0
8635,0,0.105957291,71,0,3476.0,,18,0,2,1,0.0
8636,0,0.110928126,69,0,0.030277064,3500.0,2,0,0,0,0.0
8637,0,0.9999999,69,0,0.372444444,2249.0,3,0,0,0,0.0
8638,0,1.140183194,59,1,0.681931724,1200.0,8,0,0,3,1.0
8639,0,0.363512853,51,0,0.340212793,7800.0,5,0,2,0,2.0
8640,0,0.266738082,38,0,0.009586817,57891.0,6,0,0,0,1.0
8641,0,0.169221766,62,0,5941.0,,14,0,4,0,0.0
8642,0,0.016175295,45,2,0.799000263,3800.0,15,0,1,0,2.0
8643,1,0.957295982,31,0,0.954321393,3042.0,12,0,2,0,3.0
8644,0,0.013565296,61,1,1236.0,,7,0,1,0,0.0
8645,0,0.0,27,0,251.0,0.0,3,0,0,0,1.0
8646,0,0.205655719,36,0,2082.0,,13,0,2,0,0.0
8647,0,0.059019599,40,0,0.335375973,7832.0,9,0,1,0,0.0
8648,0,9.01e-05,51,1,0.622430472,3307.0,10,0,1,0,1.0
8649,0,0.245584782,54,0,0.377263918,14962.0,20,0,2,0,1.0
8650,0,0.019870902,32,0,0.217391304,2000.0,8,0,0,0,0.0
8651,0,0.022837591,72,0,0.006711409,3724.0,2,0,0,0,0.0
8652,0,0.025371666,74,0,0.003851262,7529.0,5,0,0,0,0.0
8653,0,0.71314741,63,1,0.145588874,2300.0,3,0,0,0,0.0
8654,0,0.091381005,41,0,0.275484162,6660.0,13,0,2,0,0.0
8655,0,0.355791037,50,0,1.429904466,4500.0,13,0,3,0,0.0
8656,0,0.702262675,52,1,0.370714985,4083.0,9,0,1,0,0.0
8657,0,0.0,58,0,0.018947864,16993.0,5,0,1,0,0.0
8658,0,0.316547919,43,0,0.783657066,7464.0,6,0,2,0,0.0
8659,0,0.186851783,62,0,0.286681021,9752.0,8,0,1,0,0.0
8660,0,0.128983227,49,0,0.6755345,8231.0,11,0,2,0,3.0
8661,0,0.304637654,72,0,1653.0,,6,0,1,0,1.0
8662,0,0.015286547,48,0,0.00192283,7800.0,4,0,0,0,1.0
8663,0,0.012391671,62,0,0.000858287,10485.0,5,0,0,0,0.0
8664,0,0.098451697,50,0,0.192002352,3400.0,8,0,0,0,0.0
8665,0,0.216220913,53,0,0.580814092,4200.0,9,0,1,0,1.0
8666,0,0.208820581,44,0,2444.0,,11,0,2,0,1.0
8667,0,0.18058995,40,1,0.27934723,14583.0,5,0,1,0,0.0
8668,0,0.00103696,54,0,0.0,5000.0,2,0,0,0,2.0
8669,0,0.013920686,51,0,1145.0,,8,0,1,0,
8670,0,0.016606425,61,0,0.100281162,3200.0,4,0,1,0,0.0
8671,0,0.417228353,52,1,737.0,,6,0,1,0,2.0
8672,0,0.051571313,56,1,0.398100317,6000.0,15,0,2,0,2.0
8673,0,0.045896618,53,0,0.083144025,2200.0,10,0,0,0,2.0
8674,0,0.0,85,0,0.0,,4,0,0,0,0.0
8675,0,0.045129273,51,0,1.343328336,1333.0,7,0,1,0,3.0
8676,0,0.393323586,71,0,0.445729537,4495.0,13,0,0,0,0.0
8677,0,0.768711564,29,0,0.200927852,6250.0,8,0,0,0,1.0
8678,1,1.03419253,34,1,0.731139793,5500.0,14,1,1,4,1.0
8679,0,0.184664793,48,0,0.320431104,17257.0,17,0,2,0,1.0
8680,0,0.199745674,43,0,0.328645204,9100.0,14,0,1,0,4.0
8681,0,0.531128005,46,0,1.095115681,2333.0,8,0,1,0,2.0
8682,0,0.261325759,38,0,0.149586777,9679.0,7,0,1,0,4.0
8683,0,0.96784739,47,0,0.493594417,9600.0,7,0,1,0,3.0
8684,0,0.0,65,0,1577.0,,6,0,1,0,0.0
8685,0,0.005190265,73,0,0.248842807,5400.0,16,0,1,0,0.0
8686,0,0.02728166,42,0,377.0,,4,0,0,0,0.0
8687,0,0.483843537,40,0,0.118480253,6000.0,9,0,0,0,2.0
8688,0,0.238993068,67,0,0.183176197,8166.0,8,0,1,0,2.0
8689,0,1.168665068,58,2,0.72723321,4600.0,10,0,1,0,0.0
8690,0,0.0,67,0,1134.0,,7,0,1,0,0.0
8691,0,0.319320798,44,0,1.102820421,2800.0,11,0,1,0,2.0
8692,1,0.627355687,54,3,0.684909839,3160.0,11,0,1,1,0.0
8693,0,0.082524695,38,0,0.15162258,7333.0,14,0,0,0,2.0
8694,0,0.908618276,28,0,0.548472776,2258.0,5,0,0,0,0.0
8695,0,0.00366535,56,0,7.0,,5,0,0,0,0.0
8696,0,0.007294611,79,0,0.016563147,2414.0,3,0,0,0,0.0
8697,0,0.004699883,61,0,1373.0,,13,0,1,0,0.0
8698,0,0.104236011,43,0,0.531646835,10000.0,6,0,2,0,3.0
8699,0,0.0,62,0,0.355728854,5000.0,6,0,1,0,1.0
8700,0,0.109053567,63,0,0.417742229,5500.0,7,0,4,0,0.0
8701,0,0.082807144,78,0,0.014610889,6501.0,6,0,0,0,0.0
8702,0,0.069157416,47,0,71.0,,1,0,0,0,
8703,0,0.910232955,41,3,0.427645438,6170.0,10,0,2,0,2.0
8704,0,0.00062263,61,0,0.0,8140.0,12,0,0,0,0.0
8705,0,0.210372839,30,1,0.147660154,2200.0,7,0,0,0,0.0
8706,0,0.009155015,37,0,0.075491573,5695.0,6,0,1,0,1.0
8707,0,0.364826941,63,0,6.052164262,900.0,7,0,2,1,0.0
8708,0,0.120313281,49,0,0.577676034,6333.0,7,0,2,0,2.0
8709,0,0.259501244,54,0,0.664307202,5650.0,13,0,2,0,0.0
8710,0,0.091181764,24,0,0.166666667,1703.0,2,0,0,0,0.0
8711,0,0.0,38,0,0.0,,2,0,0,0,1.0
8712,0,0.152092721,51,0,0.326749573,4100.0,6,0,1,0,2.0
8713,0,0.121457877,57,0,0.678837556,2683.0,18,0,2,0,0.0
8714,0,0.426318826,60,0,2888.0,,9,0,1,0,
8715,0,1.020979021,26,0,30.0,0.0,1,0,0,0,0.0
8716,0,0.728734966,44,0,0.046068138,4666.0,3,0,0,0,0.0
8717,0,0.9999999,49,0,0.020212228,3957.0,1,0,0,0,3.0
8718,0,0.020826997,79,0,0.009998,5000.0,5,0,0,0,0.0
8719,0,0.049657502,70,0,518.0,,4,0,0,0,0.0
8720,0,0.005991822,77,0,0.408054343,6182.0,19,0,2,0,1.0
8721,0,0.011029969,67,0,0.21670097,3400.0,2,0,1,0,0.0
8722,0,0.317043831,36,1,0.169066076,2708.0,6,0,0,0,0.0
8723,1,0.14183701,48,0,0.17868281,5450.0,13,0,0,0,1.0
8724,0,0.408394404,31,0,0.626345464,1950.0,4,0,0,0,0.0
8725,0,0.000387087,57,0,0.155235924,5700.0,9,0,1,0,1.0
8726,0,0.278620041,46,0,0.416567484,4200.0,18,0,0,0,0.0
8727,0,0.034614174,76,0,0.01010101,2870.0,6,0,0,0,0.0
8728,0,0.0,56,0,354.5,1.0,5,0,1,0,0.0
8729,0,0.062034834,43,0,0.018247719,8000.0,5,0,0,0,2.0
8730,0,0.502593588,55,0,0.262661333,13248.0,12,0,1,0,1.0
8731,0,0.0,31,0,0.629446064,3429.0,5,0,1,0,0.0
8732,0,0.230256581,79,0,0.010718114,1865.0,1,0,0,0,1.0
8733,0,0.041494916,58,0,0.12382579,3512.0,18,0,0,0,0.0
8734,0,0.99485751,41,0,0.593281344,5000.0,8,0,1,0,3.0
8735,1,0.9999999,29,0,0.516571724,3861.0,4,0,2,0,1.0
8736,0,0.381292739,42,0,0.828839746,3300.0,16,0,2,0,2.0
8737,0,0.374632144,46,0,0.424242424,2903.0,13,0,0,0,3.0
8738,0,0.247168554,25,0,0.003332324,3300.0,1,0,0,0,0.0
8739,0,0.131122144,69,0,413.0,,8,0,0,0,0.0
8740,0,0.064306266,53,0,0.177934663,52833.0,24,1,2,0,0.0
8741,0,0.0,69,0,0.0,,1,0,0,0,0.0
8742,0,0.058607422,66,0,504.0,0.0,6,0,1,0,0.0
8743,0,0.0,40,0,3274.0,0.0,8,0,2,0,3.0
8744,0,0.904331271,34,0,0.291003332,2700.0,9,0,0,0,0.0
8745,0,0.022935214,64,0,0.298783536,6000.0,13,0,1,0,0.0
8746,0,0.507012024,64,2,0.180874247,7800.0,3,0,1,0,0.0
8747,0,0.203875525,58,0,0.25725923,7610.0,9,0,1,0,1.0
8748,0,0.033944204,57,0,0.570363467,8583.0,24,0,2,0,1.0
8749,0,0.051626977,47,1,0.117868486,8500.0,15,1,0,0,0.0
8750,0,0.024039637,77,1,181.0,,8,0,0,0,2.0
8751,0,0.674787808,55,0,1756.0,,4,0,1,0,0.0
8752,0,0.9999999,49,1,171.0,,0,2,0,1,4.0
8753,0,0.073388451,43,0,0.186101737,8000.0,6,0,1,0,0.0
8754,0,0.155544123,57,0,0.408583627,13350.0,9,0,3,0,1.0
8755,0,0.00239988,56,0,1.0,,1,0,0,0,0.0
8756,0,0.035105277,62,0,0.044651783,3000.0,6,0,0,0,2.0
8757,0,0.018803236,89,0,0.00719856,5000.0,7,0,0,0,0.0
8758,0,0.211817734,70,0,0.078272106,5416.0,6,0,0,0,1.0
8759,0,0.002777623,90,0,0.076510446,7083.0,9,0,0,0,0.0
8760,0,0.60225914,70,0,4.772178259,2400.0,20,0,1,0,0.0
8761,0,0.023657005,36,0,0.217104089,5600.0,9,0,1,0,0.0
8762,0,0.112687793,66,0,0.049320181,3750.0,8,0,0,0,0.0
8763,0,0.055310638,86,0,0.020998091,3666.0,10,0,0,0,0.0
8764,0,0.529492733,34,1,1558.0,,7,0,1,0,0.0
8765,0,0.051168846,50,1,0.421143847,7500.0,14,0,2,0,2.0
8766,0,0.004318508,63,0,0.390580471,6666.0,10,0,1,0,0.0
8767,0,0.949207153,40,0,0.645328248,7341.0,11,0,2,0,2.0
8768,0,0.16341229,43,0,0.537355671,8833.0,11,0,3,0,2.0
8769,0,0.07394009,45,0,0.233980502,12000.0,15,0,2,0,3.0
8770,1,0.344297373,38,0,1.789157965,4500.0,23,14,11,1,0.0
8771,0,0.343559159,49,0,0.272513441,8927.0,7,0,2,0,1.0
8772,0,0.505449455,56,0,1.259370315,2000.0,3,0,2,0,0.0
8773,0,0.525557529,42,1,3168.0,,8,0,2,0,0.0
8774,0,0.018946601,46,0,0.922447389,2565.0,10,0,1,0,1.0
8775,0,0.005899803,80,0,5.0,,1,0,0,0,0.0
8776,0,0.05946451,44,0,0.048496969,16000.0,14,0,0,0,0.0
8777,0,0.938025558,34,3,0.557912704,4100.0,8,1,0,0,1.0
8778,1,0.949346841,25,0,0.062316285,1700.0,1,0,0,0,0.0
8779,0,0.9999999,31,0,469.0,,1,0,0,0,0.0
8780,0,0.027806559,37,0,0.421596401,6000.0,6,0,2,0,4.0
8781,0,0.024118538,89,0,45.0,,8,0,0,0,0.0
8782,0,0.094318791,62,0,0.462507499,5000.0,8,0,1,0,0.0
8783,0,0.417658234,39,0,0.344798084,5843.0,5,0,1,0,2.0
8784,0,0.048459763,37,0,0.174757282,4737.0,7,0,2,0,0.0
8785,0,0.514389608,44,2,28.632287,12487.0,9,0,1,1,3.0
8786,0,0.002914434,41,0,4.0,,4,0,0,0,0.0
8787,0,0.239103582,41,0,0.149328335,3200.0,4,0,0,0,3.0
8788,0,0.250918727,47,0,329.0,,4,0,0,0,0.0
8789,0,0.004854275,74,0,688.0,,4,0,1,0,1.0
8790,1,0.945688651,51,1,4189.0,,6,0,1,1,4.0
8791,0,0.373782916,48,0,0.744260059,4398.0,11,0,2,0,3.0
8792,0,0.99550075,49,0,3070.0,,6,0,1,0,
8793,0,0.198458697,36,0,0.239175258,5819.0,7,0,1,0,3.0
8794,0,0.003042381,36,1,0.308288721,10833.0,11,0,4,0,2.0
8795,0,0.006749663,58,0,1068.0,,3,0,1,0,0.0
8796,0,0.0,55,0,0.267604475,12155.0,7,0,1,0,1.0
8797,0,0.335748245,49,0,0.199609306,5630.0,8,0,0,0,2.0
8798,0,0.074642402,59,0,2833.0,,10,0,3,0,0.0
8799,0,0.108067081,79,0,0.366481427,3418.0,21,0,1,0,0.0
8800,0,0.514372993,67,0,0.235079343,7120.0,6,0,1,0,0.0
8801,0,0.001826064,88,0,0.04065989,6000.0,7,0,0,0,1.0
8802,0,0.0,42,0,0.680321873,2733.0,5,0,2,0,0.0
8803,0,0.063629759,75,0,1042.0,,6,0,1,0,0.0
8804,0,0.874726648,27,0,0.031072503,2992.0,1,0,0,0,0.0
8805,0,0.021316387,54,0,0.144965484,4200.0,11,0,1,0,2.0
8806,0,0.022887794,67,0,1414.0,,8,0,2,0,0.0
8807,0,0.081905368,75,0,4853.0,,8,0,4,0,
8808,0,0.100310697,67,0,0.12181005,3800.0,9,0,0,0,0.0
8809,0,0.041936689,66,0,388.0,,17,0,1,0,0.0
8810,0,0.027753899,53,0,0.15157017,14870.0,7,0,2,0,2.0
8811,0,0.245810573,47,0,0.112418005,4420.0,4,0,0,0,0.0
8812,0,0.0,45,0,4145.0,,5,0,2,0,0.0
8813,0,0.031278557,73,0,0.399403613,5700.0,9,0,1,0,0.0
8814,0,0.04947847,36,0,0.741640072,7206.0,13,0,2,0,1.0
8815,0,0.0,77,0,0.269857969,1900.0,9,0,0,0,0.0
8816,0,0.986455777,52,0,0.054079039,8653.0,4,0,0,0,1.0
8817,0,0.296063627,34,0,0.066972077,4583.0,10,0,0,0,0.0
8818,0,0.071202487,68,0,0.934950847,4780.0,7,0,1,0,0.0
8819,0,0.047049216,52,0,0.043826999,19074.0,9,0,0,0,2.0
8820,0,0.621969587,51,0,0.277517181,9166.0,4,0,1,0,1.0
8821,0,0.556481173,32,0,0.177564487,5000.0,9,0,0,0,0.0
8822,0,0.109410195,40,0,0.335014347,11500.0,7,0,1,0,2.0
8823,0,0.005440483,57,0,0.238251678,7000.0,14,0,2,0,1.0
8824,0,0.01427345,65,0,1370.0,,12,0,1,0,0.0
8825,0,1.222591362,32,0,11.0,,1,1,0,0,0.0
8826,0,0.054859447,53,0,0.515350363,12800.0,20,0,4,0,4.0
8827,0,0.316489177,46,0,0.289921466,4583.0,10,0,0,0,0.0
8828,0,0.072431428,46,0,0.310551865,7827.0,17,0,2,0,3.0
8829,0,0.9999999,45,0,0.498627402,4006.0,4,0,1,0,2.0
8830,1,0.708963219,48,1,0.208113127,7000.0,6,2,0,2,0.0
8831,0,0.110706378,44,0,0.4901214,4200.0,8,0,2,0,2.0
8832,0,0.027140919,80,0,0.003665445,3000.0,2,0,0,0,1.0
8833,0,0.020449489,53,0,0.269033909,3125.0,7,0,1,0,0.0
8834,0,0.047686194,61,0,906.0,,5,0,1,0,0.0
8835,0,0.244868327,51,0,0.108781286,16500.0,11,0,0,0,0.0
8836,0,0.016825598,75,0,0.132232387,8416.0,10,0,1,1,0.0
8837,0,0.939312438,39,0,0.5044995,9000.0,10,0,2,0,2.0
8838,0,0.0,55,0,0.094447624,3493.0,6,0,2,0,0.0
8839,0,0.049184903,56,0,0.190853943,15000.0,10,0,2,0,0.0
8840,0,0.018141447,65,0,0.7185222,6035.0,19,0,3,0,0.0
8841,0,0.0,70,0,1039.0,,7,0,1,0,0.0
8842,0,1.105178964,48,0,0.124869329,19131.0,7,0,1,0,3.0
8843,0,0.026930392,36,0,0.349958089,9543.0,19,0,3,0,0.0
8844,0,0.046655474,59,0,0.165021514,3950.0,7,0,0,0,0.0
8845,1,0.921483936,47,1,0.218956209,3333.0,5,1,0,0,2.0
8846,0,0.498465092,65,0,0.833047652,5833.0,18,0,2,0,2.0
8847,0,0.792097999,57,1,0.618884365,14000.0,18,0,2,0,3.0
8848,0,0.0,64,0,0.0,11750.0,5,0,0,0,0.0
8849,0,0.088873717,68,2,0.090707146,2700.0,19,0,0,0,0.0
8850,0,0.041275341,37,0,4030.0,,8,0,3,0,0.0
8851,0,0.9999999,62,0,0.014381435,6118.0,5,3,0,0,0.0
8852,0,0.75784843,30,0,0.065623642,2300.0,4,0,0,0,0.0
8853,0,0.9999999,37,0,0.00856531,1400.0,0,1,0,0,1.0
8854,0,0.027146038,63,0,2590.0,,13,0,1,0,0.0
8855,0,0.769832131,30,0,0.614177589,5416.0,9,0,2,0,1.0
8856,0,1.034643571,25,1,0.017685506,2600.0,2,0,0,0,0.0
8857,0,0.638972684,46,2,5170.0,,18,0,2,0,4.0
8858,0,0.026666407,82,0,0.430988082,2600.0,21,0,0,0,0.0
8859,0,0.0,49,0,0.109848485,10031.0,9,0,0,0,0.0
8860,0,0.9999999,56,0,4.0,,1,0,0,0,0.0
8861,0,0.810879934,41,2,0.396400313,11500.0,16,0,2,0,3.0
8862,0,0.017049148,61,0,0.221656291,5300.0,7,0,1,0,2.0
8863,0,0.042868025,49,0,0.288966725,2283.0,14,0,2,0,1.0
8864,1,0.9999999,42,98,21.0,,0,98,0,98,0.0
8865,0,0.844031194,32,0,0.47037422,3847.0,7,1,1,0,2.0
8866,0,0.051333751,40,0,576.0,0.0,6,0,0,0,3.0
8867,0,0.9999999,42,0,0.019984013,1250.0,4,0,0,0,1.0
8868,1,0.914534439,46,2,0.608269336,14583.0,8,0,4,0,2.0
8869,0,0.0,47,4,0.558422228,4030.0,8,1,1,0,4.0
8870,0,0.042892091,57,1,0.591201257,7000.0,11,0,3,0,0.0
8871,0,0.077722961,55,1,0.314669333,7000.0,10,0,2,0,3.0
8872,0,0.090842537,59,1,0.263638271,9531.0,9,0,1,0,0.0
8873,0,0.230468403,37,0,0.344731054,5000.0,7,0,1,0,1.0
8874,0,0.001611081,51,0,0.23514612,5166.0,8,0,1,0,0.0
8875,0,0.26785797,37,0,0.647423479,2580.0,10,0,0,0,2.0
8876,0,0.08198093,65,0,0.448673494,12400.0,15,0,2,0,1.0
8877,0,0.133244447,50,0,0.376486813,5800.0,15,0,2,0,0.0
8878,0,0.0,45,0,0.201679897,10833.0,6,0,2,0,3.0
8879,0,0.155182438,50,1,0.232892237,30000.0,7,0,2,0,4.0
8880,0,0.9999999,40,1,1.11492817,1600.0,5,0,1,0,2.0
8881,0,0.060460376,53,0,0.436570429,8000.0,6,0,1,0,1.0
8882,0,0.030395438,55,0,0.163287976,3600.0,7,0,0,0,0.0
8883,1,0.9999999,60,98,0.0,,0,98,0,98,0.0
8884,0,0.289041892,40,0,0.243288591,2383.0,6,0,0,0,2.0
8885,0,0.413976236,48,0,0.263157895,9651.0,6,0,1,0,2.0
8886,0,0.001162351,44,1,0.476413621,3200.0,20,0,1,0,0.0
8887,0,0.9999999,92,0,0.0,,1,0,0,0,
8888,0,0.368975402,40,1,0.408141403,5600.0,5,0,1,0,2.0
8889,0,0.983306245,47,0,0.562351261,4201.0,7,0,1,0,3.0
8890,1,0.157661889,40,0,0.282071793,10000.0,16,0,1,0,2.0
8891,0,0.0,49,0,0.324016341,4650.0,16,0,2,0,0.0
8892,0,0.052201695,39,0,0.157087339,4888.0,6,0,0,0,0.0
8893,0,0.650388685,68,0,0.271836095,10200.0,8,0,1,0,0.0
8894,0,0.103028804,42,0,2071.5,1.0,9,0,2,0,2.0
8895,0,0.0,55,0,0.221946243,11272.0,8,0,3,0,0.0
8896,0,0.9999999,34,0,0.60068673,4950.0,4,0,1,0,0.0
8897,0,0.096645697,43,0,0.422929512,6000.0,19,0,4,0,1.0
8898,0,0.059134936,63,0,0.019991115,2250.0,4,0,0,0,0.0
8899,0,0.052943464,48,0,0.122149328,3200.0,6,0,0,0,1.0
8900,0,0.995001,31,4,0.754642434,2530.0,6,0,1,1,1.0
8901,0,0.073074098,56,0,0.447897623,4375.0,31,0,2,0,0.0
8902,0,0.823120382,29,0,0.11786195,5200.0,5,1,0,0,2.0
8903,0,0.013499518,59,1,0.445216293,9500.0,16,0,3,0,0.0
8904,0,0.630948212,38,0,0.494112419,4500.0,7,0,1,0,1.0
8905,0,0.311487882,53,1,1.498929336,1400.0,7,0,1,1,0.0
8906,0,0.024999242,66,0,0.074534161,6600.0,3,0,0,0,1.0
8907,0,0.843545533,47,0,3.178526841,800.0,8,0,1,0,0.0
8908,0,0.859851212,39,0,0.265340275,5377.0,11,0,1,0,1.0
8909,0,8.05e-05,51,0,0.223714286,3499.0,10,0,1,0,0.0
8910,1,0.9999999,48,1,0.069762275,4500.0,1,0,0,0,0.0
8911,0,0.294539192,45,0,0.414577597,6900.0,4,0,1,0,0.0
8912,0,0.006707486,44,0,0.75475752,3257.0,6,0,1,0,3.0
8913,0,0.9999999,25,1,50.0,,2,1,0,0,1.0
8914,0,0.114724766,26,0,0.008752117,3541.0,3,0,0,0,0.0
8915,0,0.171689759,30,0,0.07651293,3750.0,5,0,0,0,0.0
8916,0,0.047519843,49,0,0.87089403,3500.0,5,0,1,0,0.0
